call_count_true,pred_direct,pred_sum_types
0.0,-0.015058474615216255,-0.11333592309529195
1.0,0.19166997075080872,0.3136330461838952
0.0,0.03549295291304588,0.08495515474351123
0.0,0.056622911244630814,0.07926134225272108
0.0,0.01973683014512062,0.12385753949638456
0.0,0.05119884014129639,0.1889425319750444
0.0,0.07654616236686707,0.18020121879089857
0.0,0.06883414834737778,0.09000111800560262
0.0,0.1018562912940979,0.19791930380597478
0.0,-0.03457337245345116,0.023968720010088873
0.0,0.09037509560585022,0.1392484842799604
0.0,0.013917256146669388,0.04802709068462718
0.0,-0.03784125670790672,0.07280587810964789
0.0,0.033009182661771774,0.18721239383739885
0.0,0.03558354824781418,0.2575684480725613
0.0,0.016127875074744225,0.2732811183013837
0.0,0.03635406121611595,0.2265937508927891
0.0,0.18654827773571014,0.3618887915072264
0.0,0.023647453635931015,0.12083186663221568
0.0,0.06993550807237625,0.21238317355164327
1.0,0.030452309176325798,0.22653694906330202
0.0,0.04695340245962143,0.25485643987485673
0.0,0.08867163211107254,0.1446975366125116
0.0,0.07918249070644379,0.060147533658891916
0.0,-0.0941561758518219,0.07018737374892225
0.0,-0.029529403895139694,-0.013341315869183745
0.0,0.12168791890144348,0.10885357061124523
0.0,-0.020693473517894745,0.06437277394434204
0.0,0.04196007549762726,0.14795941115153255
0.0,0.08116518706083298,0.1176058259079582
0.0,0.17888611555099487,0.5676105823076796
0.0,-0.0349670834839344,0.1574567728675902
0.0,0.033029649406671524,0.05105605474091135
0.0,0.054869264364242554,0.03224355856218608
0.0,0.039175499230623245,0.04067898597713793
0.0,0.20174551010131836,0.14696609239035752
0.0,0.14209510385990143,0.17704523009160766
0.0,0.24267451465129852,0.5018107735268131
0.0,0.5708974599838257,0.3858411143228295
0.0,-0.0007231981726363301,0.007006621617620112
0.0,0.05755948647856712,0.2149037884792051
0.0,0.1831071376800537,0.11654131165414583
0.0,0.12371642887592316,0.06589728041035414
1.0,0.14157523214817047,0.13904865154472645
0.0,0.16639931499958038,0.1393889711707743
0.0,0.22335006296634674,-0.09139563809185347
0.0,0.1181224137544632,0.04143280400239746
0.0,0.20351199805736542,0.05242991530394647
0.0,0.6503024101257324,1.265604551481374
1.0,0.37609997391700745,0.14086142035375815
0.0,0.23142282664775848,0.17301614431198686
0.0,0.17682766914367676,0.1504830363082874
0.0,0.24961142241954803,0.45093040528081474
0.0,0.0363597609102726,0.1470880433334969
0.0,0.12528377771377563,0.11411766595847439
0.0,0.16038312017917633,0.1620429583126679
1.0,0.2609691619873047,0.18606974018621258
0.0,0.09652306884527206,0.12326773357926868
0.0,0.1899479329586029,0.1848757910720451
0.0,0.2503003776073456,0.13765414851513924
0.0,-0.01848331280052662,0.27234304892772343
0.0,0.05527781322598457,0.15327278714539716
0.0,0.09616866707801819,0.02748246849660063
0.0,0.09895772486925125,0.18123618599929614
0.0,0.2646021842956543,0.3896195223205723
0.0,0.2565127909183502,0.5303094879745913
0.0,0.1635316014289856,0.11587276926002232
0.0,0.280341774225235,0.45853928145515965
0.0,0.0013538618804886937,0.2101330173027236
1.0,0.16354985535144806,0.17162081203059643
0.0,0.09612445533275604,0.22907097078950756
0.0,0.004467824008315802,0.2522617131107836
0.0,0.23370009660720825,0.2366529536229791
0.0,0.12286113947629929,0.2301465162090608
0.0,0.0552629791200161,0.17612864532566164
0.0,0.07090862840414047,0.20947074859577697
0.0,0.05763891711831093,0.01978910063917283
0.0,0.1585702747106552,0.19752439197327476
0.0,0.08641786128282547,0.14188853228552034
1.0,0.12705501914024353,0.322970494387846
0.0,0.1098829135298729,0.13044027748401277
0.0,-0.005586504004895687,0.28881570235535037
1.0,0.08592283725738525,0.14827009670989355
0.0,0.07395714521408081,0.2759492934555965
0.0,0.1441163867712021,0.18207087452174164
0.0,0.1389118880033493,0.13532730175938923
0.0,0.092012420296669,0.14781286962534068
1.0,0.03489064797759056,0.061483994542641085
0.0,0.012557604350149632,0.06787967751370161
0.0,0.08509831875562668,0.17035257682255178
0.0,0.02626458741724491,0.12367681934415486
0.0,0.02248491160571575,0.09942678111110581
0.0,-0.008239132352173328,0.043706265332730254
0.0,0.051570434123277664,0.23865637282142416
0.0,0.049564626067876816,0.13568803716339062
0.0,0.018130427226424217,0.043261961083771894
0.0,-0.03309158608317375,-0.00945437451809994
0.0,-0.03315681964159012,-0.025861195899778977
0.0,0.005219954997301102,0.10651282898925274
0.0,0.0754697397351265,0.09724164744648078
0.0,0.02491147257387638,0.07355073351845931
0.0,0.2724084258079529,0.2582171979447594
0.0,-0.10927950590848923,0.2511695573630277
0.0,0.09380932152271271,0.3667664538770623
0.0,0.03480065241456032,0.08975527359507396
0.0,0.037244174629449844,0.1285375701099838
0.0,-0.008895201608538628,0.32649772005242994
0.0,0.032893188297748566,0.0051064949948340654
0.0,0.1127520352602005,0.19055752997519448
0.0,-0.09978891909122467,-0.01633256592322141
0.0,0.07198084145784378,0.33894992219939013
0.0,0.2197796106338501,0.3107789615569345
1.0,0.039604078978300095,0.11081704511707358
0.0,0.17286957800388336,0.30773717589181615
2.0,-0.06669339537620544,0.1828428734370391
0.0,-0.016790414229035378,0.06504830351332203
0.0,0.018240345641970634,0.18087091740017058
0.0,0.024175357073545456,0.04822908806454507
0.0,0.029639199376106262,-0.003749165496628848
2.0,0.11246003955602646,0.02773135889401601
0.0,0.05343262106180191,0.09590995469443442
0.0,-0.05096357315778732,0.0338006782476441
0.0,-0.03257082775235176,0.05336049929155706
0.0,-0.024073898792266846,0.10767162875345093
0.0,-0.12001709640026093,0.0847314664915757
0.0,0.025918763130903244,0.20046927128350944
0.0,-0.05440186336636543,0.14339800656489388
0.0,0.09022591263055801,0.1810989300847723
0.0,0.2261212170124054,0.5397015111011569
0.0,-0.04418535158038139,-0.03865787679023924
0.0,0.018775688484311104,0.10010928595147561
1.0,0.08074299991130829,0.28585541145366733
0.0,0.15835291147232056,0.13562905030630645
0.0,-0.005457806866616011,-0.005869919992619543
0.0,0.027028605341911316,0.19801070287212497
0.0,0.04501762613654137,0.17115205372829223
0.0,0.10940421372652054,0.2935766772052375
0.0,-0.04112401232123375,0.08051071820955258
0.0,-0.17060522735118866,0.029033726523266523
0.0,0.029284149408340454,0.21964690875756787
0.0,0.1123385801911354,0.19756773626522772
1.0,0.11693324893712997,0.2712574337029423
0.0,0.01574324630200863,0.08445438064882183
0.0,0.045937906950712204,0.15484575447408133
1.0,-0.055387336760759354,0.14065560715789616
0.0,0.0637635737657547,0.059729660399170825
0.0,0.10916771739721298,0.34467541464982787
0.0,0.11003836244344711,0.16476970674739277
0.0,0.030943887308239937,0.19867060529941227
0.0,0.0718839168548584,0.21732077374144865
0.0,0.08978254348039627,0.3077546955883008
0.0,0.1172458603978157,0.45509659948947956
0.0,-0.06821201741695404,0.006374530727043748
0.0,0.05847649648785591,0.14970518565678503
0.0,-0.0664391815662384,-0.0609272826986853
0.0,-0.08104143291711807,0.016242401772615267
0.0,-0.0130568016320467,0.08654412496980513
2.0,-0.021524595096707344,0.07282440920243971
0.0,0.004980838391929865,0.2102314485819079
0.0,-0.01672610454261303,0.192490963399905
0.0,0.03212708607316017,0.1621728739446553
0.0,-0.004313649609684944,0.08713044512842316
1.0,0.02551795355975628,0.1284227615542477
2.0,0.026991616934537888,0.11978029383681132
0.0,0.06011505052447319,0.19954255169068347
0.0,0.038707341998815536,0.19597488639556104
0.0,-0.002033021068200469,0.17862308705389296
0.0,0.05478246137499809,0.14846027343264723
0.0,0.04039920121431351,0.0965797795652179
0.0,0.07089471817016602,0.08024668631969689
0.0,-0.010984780266880989,0.07838955301849637
0.0,0.056356582790613174,0.04792915122379782
0.0,0.009545868262648582,0.018806412606863887
0.0,0.009335069917142391,0.0432484726770781
0.0,0.04397376999258995,0.3180464265169576
0.0,0.10530941933393478,0.23882094767031958
1.0,0.1581914722919464,0.29013739242509473
0.0,0.06310779601335526,0.06533732578100171
0.0,0.05087513476610184,-0.018892708470957587
0.0,0.09971217811107635,0.3115089051061659
0.0,-0.052672963589429855,0.1075346865291067
0.0,0.10980335623025894,0.04324981674290029
0.0,0.22972708940505981,0.5405556227451598
0.0,0.06144951656460762,0.09434772180975415
0.0,0.13380244374275208,0.09512432245537639
0.0,0.019193684682250023,0.00912730663549155
0.0,0.17240500450134277,0.1842105357645778
0.0,-0.11597929894924164,-0.032388805029768264
0.0,0.5238394737243652,0.5219223716194392
1.0,-0.051571767777204514,0.046625066810520366
0.0,0.018494952470064163,0.05037740791703982
0.0,0.035793427377939224,0.07167126749118324
0.0,0.02722104638814926,0.1760291376594978
0.0,0.06568584591150284,0.12984127976960735
0.0,-0.027283895760774612,-0.0033827588631538674
0.0,-0.11949188262224197,-0.07455002550705103
0.0,0.08368085324764252,0.06326402461854741
0.0,0.030120670795440674,0.19842501614493813
1.0,0.06697535514831543,0.06402652546239551
0.0,0.05411968007683754,0.06438399902617675
0.0,0.06174319609999657,0.11229608382564038
0.0,-0.08681641519069672,0.1766414360026829
1.0,0.019516609609127045,0.03784585550965858
1.0,0.03665915131568909,0.046733307311797034
0.0,-0.008913441561162472,0.1761933005291212
0.0,0.04934250935912132,0.10942302856551578
0.0,0.08040866255760193,0.22406980697996914
0.0,0.047390248626470566,0.20834708482652786
0.0,-0.027111340314149857,0.001722073066048324
0.0,0.06972815096378326,0.069556782978907
0.0,0.06418373435735703,0.20232180678476652
0.0,0.09933546930551529,0.13292844539864745
0.0,0.1640399992465973,0.19389688147202833
0.0,0.3883395791053772,0.6175357575557427
0.0,0.03314823657274246,0.05350021509366343
0.0,-0.058385007083415985,-0.028186102219478926
0.0,0.020373839884996414,0.08485124609251216
0.0,0.10370557010173798,0.1897215434419195
0.0,0.012353964149951935,0.21420831078285119
0.0,0.023060042411088943,0.09153585782041773
0.0,0.3012579679489136,0.16331128711590281
0.0,0.48269006609916687,0.5855909220408648
0.0,0.11012895405292511,0.25860144936632423
0.0,-0.06254835426807404,0.015622809925844194
0.0,0.10719985514879227,0.11481702847231645
0.0,0.5476118922233582,0.6858233027523966
0.0,0.046873100101947784,0.055262955553189386
0.0,0.1659516841173172,0.18558127941082603
0.0,0.0795304998755455,0.06179521889134776
0.0,0.06339849531650543,0.1605452905932907
0.0,0.08497690409421921,0.20259214151155902
0.0,0.020152993500232697,0.20074975278839702
0.0,0.07318592816591263,0.06511050998233259
0.0,0.09116990119218826,0.25650466285060247
0.0,0.1205555871129036,0.1936107411984267
0.0,0.027152247726917267,0.19617718893641722
0.0,-0.02181539498269558,0.2465747496826225
0.0,0.04118623957037926,0.34358979179523885
0.0,0.05875524505972862,0.15246019411279121
0.0,0.10569078475236893,0.17486495522189216
0.0,0.04431309551000595,0.07843861078436021
0.0,0.07640619575977325,0.11143898450973211
1.0,0.23036600649356842,0.27403874893207103
0.0,0.07734628021717072,0.1737186430254951
0.0,-0.07433765381574631,-0.08357435371726751
2.0,0.16904409229755402,0.47950964263873175
0.0,0.15586082637310028,0.2202188050141558
0.0,0.20902150869369507,0.4581807985814521
0.0,-0.006161943078041077,0.28709787652041996
0.0,0.10132475942373276,0.3199433828194742
0.0,-0.01585177704691887,0.3303545806920738
0.0,0.021122993901371956,0.2435502476309921
0.0,0.05642339587211609,0.2693414100467635
0.0,0.12300921231508255,0.3499036696739495
0.0,0.04677204415202141,0.18367336818482727
0.0,0.04645790532231331,0.0846644827615819
0.0,0.28705504536628723,0.24498397162824403
1.0,0.05586398020386696,0.09365893238282297
0.0,0.15280160307884216,0.24072771819191985
1.0,0.022237524390220642,0.21155902797181625
2.0,0.04772116616368294,0.2542716442935671
0.0,0.07042957097291946,0.38573043685028097
1.0,0.1001458391547203,0.10408314123560558
0.0,-0.0004334429686423391,0.294901420660608
1.0,-0.006360242143273354,0.2718743448931491
0.0,0.22714273631572723,0.3319676085775427
1.0,0.02055564895272255,0.20861350261839107
0.0,0.07006198912858963,0.11346127106662607
0.0,0.0813588947057724,0.09148978200391866
0.0,0.1328435242176056,0.32286498316170764
0.0,-0.08705517649650574,0.18723465088623925
0.0,0.023241981863975525,0.09270375775668072
0.0,0.05441909655928612,0.11084601978654973
0.0,0.07485736906528473,0.03305950403409952
0.0,0.06568235158920288,0.16279375355225056
0.0,-0.12576143443584442,-0.06975134998174326
0.0,0.126548632979393,0.12908550211250258
0.0,0.01888507418334484,0.11251929677382577
0.0,-0.018145663663744926,0.05028124800992373
0.0,0.09171497821807861,0.1674739856098313
0.0,0.06298079341650009,0.11667490090076171
0.0,0.09357727319002151,0.08646999757979756
0.0,0.013838604092597961,0.11768369961828284
0.0,0.02336067706346512,0.14997267637136247
0.0,0.010463837534189224,0.0809017324791057
0.0,-0.029654808342456818,0.042525463348283665
0.0,-0.032694123685359955,-0.04263628004264319
2.0,0.1457574963569641,0.21102339940443926
1.0,0.09091100096702576,0.26515099072821613
0.0,0.10004857182502747,0.1848570401853067
0.0,-0.016846710816025734,0.10566090822885599
0.0,0.04973099008202553,0.18055976842879318
0.0,0.029139062389731407,0.16464096271738526
0.0,0.09909377992153168,0.13311375434568617
0.0,0.027654564008116722,0.11058051932559465
0.0,0.1084427535533905,0.10293834903677634
0.0,0.04480096697807312,0.1925196244919789
0.0,0.1396663933992386,0.28791079464917857
0.0,0.09649766981601715,0.1901666717021726
0.0,-0.14644154906272888,-0.06824849650729448
0.0,0.06450341641902924,0.19985608211209183
0.0,0.061212047934532166,0.1857216226580931
0.0,-0.011411166749894619,-0.0067222003381175455
0.0,0.09841360151767731,0.1912201578506938
0.0,0.04794320836663246,0.0662430524098454
1.0,0.10594496130943298,0.32005761138862
0.0,0.14337901771068573,0.26011884183390066
0.0,-0.07218731939792633,0.0410942638409324
1.0,0.08313362300395966,0.12972490876745724
0.0,0.1051977276802063,0.09546993489129818
0.0,0.09581741690635681,0.23125386162246286
1.0,-0.0054486896842718124,-0.019897547223081347
0.0,0.04524367302656174,0.22951514741816936
0.0,-0.02443241886794567,-0.031571309416904114
0.0,0.021483365446329117,0.033923428381967824
0.0,0.002821554196998477,0.02588111897421186
0.0,0.0033323392271995544,0.060658437199890614
0.0,0.07666262984275818,0.1794522957115987
1.0,-0.08432726562023163,-0.08258705101616215
0.0,0.07857286930084229,0.05084220766730141
0.0,0.05778937414288521,0.08613076061010361
0.0,-0.036413323134183884,-0.01027093577249616
0.0,0.0303827915340662,0.11122195019197534
0.0,0.030725790187716484,0.18438867404620396
0.0,0.09026425331830978,0.15837962475598033
0.0,0.049925077706575394,0.20652465947932797
0.0,0.07510508596897125,0.17258302275149617
0.0,0.046820562332868576,0.14449008245719597
0.0,0.05433301255106926,0.22645342697069282
0.0,0.11416231095790863,0.273166067636339
1.0,-0.07253890484571457,-0.008666582638397813
0.0,0.12044855952262878,0.32437566069529566
0.0,-0.05383653566241264,0.05197724642493995
1.0,0.027756504714488983,0.06931844787322916
1.0,0.01852402463555336,0.1038484547752887
0.0,-0.06362219154834747,0.1265091084078449
0.0,0.055246751755476,0.4951550511559617
0.0,0.03090009279549122,0.12348297576136247
0.0,0.0700409784913063,0.11339462501842945
0.0,0.029411159455776215,0.15010425506261527
0.0,0.0071914177387952805,0.11927384768750926
0.0,0.035503048449754715,0.05684604052294162
0.0,-0.030412504449486732,0.03426640781981405
0.0,0.0592246912419796,0.13122242939425632
0.0,0.07821016758680344,0.0828498800728994
0.0,0.02130020223557949,0.1459389922383707
0.0,0.03877641260623932,0.04723621267658018
0.0,0.00857657752931118,0.008378564353449747
0.0,-0.03324742242693901,0.14425055783345897
0.0,0.011825814843177795,0.1425064480426954
0.0,0.05155174806714058,0.21756298054060608
0.0,0.0015166787197813392,0.23741354123922065
0.0,0.08552967756986618,0.10621193864608358
0.0,0.05314325541257858,0.15490596847303095
0.0,0.017495274543762207,0.09752054626551399
0.0,-0.004442252218723297,0.08861222438281402
1.0,-0.057724449783563614,0.018301941050594905
0.0,0.12251275777816772,0.3126044416494551
0.0,0.032516952604055405,0.05163516777611221
0.0,0.07481761276721954,0.22581924304540735
0.0,0.004884116351604462,0.022764148297937936
0.0,0.035951245576143265,0.07095739274882362
0.0,0.0035817655734717846,0.10300308419027715
1.0,-0.0010348440846428275,0.01694126465554291
0.0,0.030903616920113564,0.16091371123911813
0.0,0.011529802344739437,0.06906894974781608
0.0,-0.017744190990924835,-0.0013599092490039766
0.0,0.11338935792446136,0.20010375232959632
0.0,0.054446421563625336,0.15358494138126844
0.0,0.30247732996940613,0.7971966888253519
0.0,-0.03161728009581566,0.00026234035067318473
1.0,0.038933198899030685,0.03138561313971877
0.0,0.2311280518770218,0.2300460327642213
0.0,0.009662707336246967,0.056968081393279135
0.0,-0.024801885709166527,-0.024377064473810606
0.0,0.14565081894397736,0.34165905011468567
0.0,0.03774567320942879,0.08239506887184689
0.0,0.48228317499160767,0.5317668892384972
1.0,0.07957308739423752,0.06383999892932479
3.0,0.25693413615226746,0.17051736533176154
0.0,0.05781233683228493,0.07036020660802933
0.0,-0.0024253958836197853,0.10697882504700829
0.0,0.013265587389469147,0.0637344267051958
0.0,-0.08310352265834808,0.06641435347410152
0.0,0.05516894534230232,0.020391706697409973
1.0,0.07240107655525208,0.04670669317783904
0.0,0.04433669522404671,0.146454987290781
0.0,0.12881137430667877,0.19200693652237533
0.0,0.16412639617919922,0.15809015830018325
0.0,0.12774458527565002,0.1951518115492945
0.0,0.07685434073209763,0.07644147158134729
0.0,0.03705596551299095,0.1265092534595169
0.0,0.05902677774429321,0.18241482440498658
0.0,0.24054621160030365,0.40833585816289997
0.0,0.07582040876150131,0.18241491165827028
0.0,0.1496753841638565,0.15183291219727835
0.0,0.13895319402217865,0.13380784096079879
0.0,0.08512350916862488,0.17574512635474093
0.0,-0.07877236604690552,0.14566105149424402
1.0,-0.08409391343593597,0.09642309959599515
0.0,0.12745897471904755,0.12492147737611958
0.0,0.030122745782136917,0.21392790217942093
0.0,0.3885170817375183,0.24482275792979635
0.0,0.1171451210975647,0.1488131793616958
1.0,0.06855189800262451,0.0906986995760235
0.0,-0.017406348139047623,0.04173018358414993
0.0,0.033536724746227264,0.18422794157959288
1.0,0.06124339625239372,0.29792381119477795
0.0,0.07908063381910324,0.31249664156348445
0.0,0.01577814668416977,0.045793035729730036
1.0,0.017384205013513565,0.09001614851877093
0.0,0.015157651156187057,0.21797039837110788
0.0,0.15478403866291046,0.23704985183576355
0.0,0.09600275009870529,0.057822571812721435
0.0,0.16395166516304016,0.1111226150605944
0.0,0.18518179655075073,0.14017374470131472
0.0,-0.03872884437441826,0.052016873174579814
0.0,0.1196671798825264,0.20756158456242702
0.0,0.010773415677249432,0.06183311023050919
0.0,-0.0329693965613842,0.15170065252459608
0.0,0.052669595927000046,0.07561668380367337
0.0,0.14395864307880402,0.12469463728302799
0.0,0.025042559951543808,0.17660463685751893
1.0,-0.010805369354784489,0.04228996584606648
0.0,0.07038851827383041,0.13293636520393193
0.0,-0.0038890240248292685,0.06823616335168481
0.0,-0.10816892236471176,0.045873892813688144
0.0,0.040779825299978256,0.11542333601391874
0.0,0.17139022052288055,0.1628770505740249
0.0,0.1436973661184311,0.2435328991850838
0.0,0.11024581640958786,0.29863238538382575
0.0,0.020459972321987152,0.24879119487741264
0.0,-0.02325415425002575,0.06476060523709748
0.0,-0.04584786668419838,0.19540588411473436
0.0,0.03653490170836449,0.11640741991868708
0.0,0.07231663167476654,0.09058564282167936
0.0,-0.09567014127969742,0.11923796660266817
0.0,0.05453595146536827,0.08978241521981545
0.0,0.03395398333668709,0.02246727298188489
0.0,0.29531198740005493,0.16744217818632023
0.0,0.13239793479442596,0.22472765959173557
0.0,0.039679575711488724,0.10613045172067359
0.0,0.07287013530731201,0.11885084849200211
0.0,0.07680479437112808,0.1048094621655764
0.0,-0.03901907429099083,0.03585344794919365
0.0,0.029946215450763702,0.18668093604355818
0.0,0.04102763161063194,0.110523609619122
0.0,0.03956308588385582,0.28097364866698626
0.0,0.0655730739235878,0.23179162926680874
1.0,-0.028465431183576584,0.02575736286235042
0.0,-0.0102110980078578,0.17017724647303112
0.0,0.04209176078438759,0.21244635952825774
0.0,-0.06453479826450348,0.14169223002681974
0.0,0.06149650737643242,0.016872476208220633
0.0,-0.053897563368082047,0.19626514187984867
0.0,-0.03365170583128929,0.1929084833318484
0.0,-0.010831665247678757,0.084384201294597
0.0,0.0476456880569458,0.13311687827081187
0.0,-0.05736629292368889,0.0911516458454571
0.0,0.014377132058143616,0.16636471738002
0.0,0.0381278358399868,0.11516727397975046
0.0,-0.1460457593202591,-0.03304859502100044
0.0,0.0024750044103711843,0.05387727033121337
0.0,0.10767512023448944,0.14487383719506397
1.0,0.005951108876615763,0.12094939105554658
0.0,-0.008718404918909073,0.10443778572516749
0.0,-0.01027272641658783,0.14521554579459917
0.0,0.04897147789597511,0.2725069320440525
0.0,-0.029085377231240273,0.18429117499908898
0.0,0.04523763433098793,0.19728776733973064
1.0,0.03682537004351616,0.1367728813456779
0.0,0.10587537288665771,0.19856500299101754
1.0,0.05940878018736839,0.16141450331633678
1.0,0.04830674082040787,0.03279825855315721
0.0,0.04397609829902649,0.04373187401506584
1.0,-0.10918989777565002,-0.049662815716146724
1.0,0.052174367010593414,0.1566611770867894
0.0,0.0719945952296257,0.017055280881322687
0.0,0.06283997744321823,0.08529086604357872
0.0,0.03448554128408432,0.11250643013772788
0.0,0.026339419186115265,0.10525951631825592
0.0,0.02248867228627205,0.059367843459767755
0.0,9.089539526030421e-05,0.043163364640349755
0.0,0.06179940700531006,0.1247282502190501
1.0,0.07893553376197815,-0.0224678279573709
0.0,0.05482516810297966,0.08795746922459102
0.0,0.032083701342344284,0.02337820993125206
0.0,-0.1575777530670166,-0.1645825993618928
0.0,0.039596449583768845,0.04403656433350989
0.0,0.014226310886442661,-0.006557805276543149
0.0,0.04262306168675423,0.01229276522138889
0.0,-0.04207725077867508,-0.04509082566801226
1.0,0.052613355219364166,0.04385917740728473
0.0,0.013809222728013992,-0.0740337977767922
0.0,-0.008090870454907417,0.011304423852379841
0.0,0.01676914468407631,0.08458775253529893
0.0,0.05279861390590668,0.04035649109459882
0.0,0.198743537068367,0.12326067569483712
1.0,0.0053905462846159935,-0.035006660564249614
2.0,-0.1593169867992401,-0.07585527913761325
0.0,-0.0336172915995121,0.013061384306638502
0.0,-0.002973177470266819,-0.0021584904061455745
0.0,0.021508866921067238,0.06299465705887997
0.0,-0.008093594573438168,0.02036437109563849
0.0,0.022305727005004883,-0.003489407803499489
0.0,0.03047969937324524,0.023006511008134112
0.0,0.06684428453445435,0.15895669509973231
0.0,0.11920876055955887,0.259528478840366
0.0,-0.04543248936533928,0.00047002949577290565
0.0,0.0009285864653065801,0.004579292068228824
0.0,-0.028367917984724045,0.014457463996222941
0.0,0.018482215702533722,0.014074203767449944
0.0,0.08080373704433441,0.03627189070903114
0.0,0.02583085373044014,0.05593451790537074
0.0,0.0913567841053009,0.1749318977817893
0.0,-0.0468670018017292,-0.00952296935065533
0.0,0.02459549345076084,-0.041563831466191914
0.0,0.016481654718518257,-0.01500712004599336
0.0,0.14834079146385193,0.3760354875703342
0.0,0.08822495490312576,0.06296237101560109
0.0,0.2043391615152359,0.16706787094881292
0.0,0.06413086503744125,0.03596295627357904
0.0,-0.0746903195977211,-0.013836312886269297
0.0,-0.05239392817020416,0.046992819479783066
0.0,0.011951876804232597,0.12306772003648803
0.0,0.06251949816942215,0.07501852865607361
0.0,-0.03837119787931442,-0.021817816988914274
0.0,0.1026822105050087,0.05802803975802817
0.0,0.026592101901769638,-0.043576226162258536
0.0,0.08263301104307175,0.060162164620123804
0.0,-0.004472054541110992,-0.04460899437253829
0.0,-0.00648969691246748,-0.03941617785130802
0.0,0.05581805482506752,0.17329738835906028
0.0,0.09961375594139099,0.08592522041726625
0.0,0.03751462325453758,0.05031449146417799
1.0,0.05466386303305626,0.08535921025031712
0.0,0.029749611392617226,0.038948309405896
0.0,0.03719068691134453,0.007636424423253629
0.0,0.033281199634075165,0.020290839711378794
0.0,0.04967213049530983,-0.06107250877539627
0.0,0.00521591491997242,-0.0023275733983609825
0.0,0.0689045861363411,0.050219226104673
0.0,0.07884001731872559,0.09971088170277653
0.0,0.07353204488754272,0.013093818430206738
0.0,-0.0634661540389061,-0.15613595829017868
0.0,-0.004729505628347397,0.013316957047209144
1.0,0.060802754014730453,0.04721558567212014
0.0,-0.010089441202580929,-0.029803064022416947
0.0,0.1582091748714447,0.19945763258147053
0.0,0.04226238653063774,0.015632133887891086
0.0,-0.049560997635126114,-0.030313295542327978
1.0,0.04579126462340355,-0.02223830035109131
0.0,0.033823199570178986,0.07800805365695851
0.0,0.07323284447193146,-0.025681485873064958
0.0,-0.03261401876807213,-0.05008973565418273
1.0,0.019120903685688972,-0.03219381368762697
0.0,0.1383647322654724,0.16671399251754337
0.0,-0.032745759934186935,-0.08764052220067242
0.0,0.03321695327758789,-0.16092142221168615
0.0,-0.0738128274679184,-0.06122585143020842
0.0,-0.014090042561292648,0.03866576754103335
0.0,-0.024905933067202568,0.01257594321941724
1.0,0.02957143448293209,-0.012550531560918898
0.0,0.016311831772327423,0.00909026404042379
0.0,0.06540002673864365,-0.0024319902004208416
0.0,0.15490001440048218,0.1490452274774725
0.0,0.10516011714935303,0.22641840943833813
1.0,0.1604326367378235,0.17337255575694144
0.0,0.3366749584674835,0.06741820766183082
0.0,0.1733289211988449,0.174123937060358
0.0,0.11980672180652618,0.17052533854803187
0.0,0.07471004128456116,-0.010321595756977331
0.0,0.1368233561515808,0.08240717471926473
0.0,0.2611609399318695,0.07310483013861813
0.0,0.030324865132570267,0.04750411992426962
0.0,0.06980916112661362,0.060761153770727105
0.0,0.05757376179099083,0.004841587186092511
0.0,0.10961925983428955,0.05963663539660047
0.0,0.03410622105002403,0.017667480176896788
0.0,-0.016580065712332726,-0.03081074621513835
0.0,0.05201655253767967,0.0146447439219628
0.0,0.04951595887541771,0.03157791687044664
0.0,0.05085694417357445,0.051529362814108026
0.0,0.12679913640022278,0.09929943090537563
0.0,0.2674858868122101,0.34846664517681347
0.0,0.0892762616276741,0.04150026009301655
0.0,0.040843650698661804,0.05799267714610323
0.0,0.15516245365142822,0.017320458428002894
0.0,0.07634572684764862,0.0204232023388613
0.0,0.19300034642219543,0.24529434934083838
0.0,0.06546341627836227,0.013658820214914158
0.0,-0.025017019361257553,-0.045199614702141844
0.0,0.1821020096540451,0.13176466452205204
0.0,0.04772970825433731,0.08761085235892097
0.0,-0.006959591060876846,-0.01292663617641665
0.0,0.17352087795734406,0.2484862678393256
0.0,0.12385924160480499,0.04537583610363072
0.0,0.02910270169377327,0.022975907784712035
0.0,-0.011785649694502354,-0.013525711139664054
0.0,-0.006725739222019911,0.015717390153440647
0.0,0.11658035963773727,0.22773772413347615
0.0,-0.07973127067089081,-0.054692474761395715
0.0,-0.004852749407291412,0.020574803651470575
0.0,0.10515610873699188,0.05899378875255934
0.0,0.0764351561665535,0.0228746352440794
0.0,-0.06381212919950485,-0.08147756919061067
0.0,0.06582880765199661,0.08069929443081492
0.0,-0.01579407975077629,0.011082741817517672
0.0,-0.0688757449388504,-0.0009004549865494482
0.0,0.15047317743301392,0.16141780104953796
0.0,1.235654354095459,1.1161006024631206
0.0,0.2781737446784973,0.32305866858223453
0.0,0.2979885935783386,0.14334964038062026
0.0,0.1677495390176773,0.15843661571852863
2.0,2.3113203048706055,1.9999301166462828
0.0,0.06939242035150528,0.11056414539052639
0.0,0.04699445515871048,0.05055093063856475
0.0,0.06888487190008163,0.09101722037303261
0.0,0.14963626861572266,0.1413376273412723
1.0,0.0648086741566658,0.03861898066679714
0.0,0.010108170099556446,0.004349509414169006
0.0,0.07575783878564835,0.14064725642674603
0.0,0.11344832181930542,0.06714487446879502
0.0,0.10979468375444412,0.10746769270917866
0.0,0.4304543733596802,0.32047041384794284
