Category,추움(≤15),보통(15-25),따뜻함(25-30),더움(>30)
구급_교통사고,11.387870201219748,10.49093626316925,9.83590972928945,10.116027711499187
구급기타,1.6303019380816968,2.6312990102347027,4.037747784258603,5.084190382223422
구조_교통사고,2.4242403434362796,2.3265490556418627,2.1667047814792584,2.1268125060399408
대민지원,0.18181809090913637,0.10301538994895822,0.10404401935576503,0.15585699112682241
부상,21.236346758045617,18.07933848510143,17.912527748461446,17.8366912270333
